ID,CATEGORY
64579,eyeglasses
64580,parrot
64581,parrot
64582,laptop
64583,nose
64584,keyboard
64585,banana
64586,flashlight
64587,trombone
64588,snowman
64589,keyboard
64590,snowman
64591,foot
64592,keyboard
64593,snowman
64594,parrot
64595,nose
64596,keyboard
64597,chair
64598,parrot
64599,hand
64600,hand
64601,harp
64602,laptop
64603,nose
64604,pig
64605,foot
64606,chair
64607,hat
64608,skyscraper
64609,flashlight
64610,skyscraper
64611,nose
64612,trombone
64613,spider
64614,hat
64615,penguin
64616,eyeglasses
64617,harp
64618,skyscraper
64619,foot
64620,skyscraper
64621,flashlight
64622,chair
64623,harp
64624,pig
64625,laptop
64626,nose
64627,banana
64628,foot
64629,foot
64630,hat
64631,banana
64632,trombone
64633,nose
64634,hand
64635,bulldozer
64636,keyboard
64637,hand
64638,spider
64639,parrot
64640,penguin
64641,parrot
64642,hat
64643,laptop
64644,snowman
64645,foot
64646,spider
64647,harp
64648,banana
64649,foot
64650,banana
64651,spider
64652,foot
64653,parrot
64654,parrot
64655,penguin
64656,banana
64657,banana
64658,chair
64659,violin
64660,foot
64661,violin
64662,snowman
64663,eyeglasses
64664,trombone
64665,hand
64666,trombone
64667,laptop
64668,parrot
64669,parrot
64670,hat
64671,spider
64672,pig
64673,snowman
64674,keyboard
64675,trombone
64676,foot
64677,pig
64678,flashlight
64679,eyeglasses
64680,trombone
64681,hat
64682,bulldozer
64683,laptop
64684,chair
64685,laptop
64686,penguin
64687,flashlight
64688,hand
64689,spider
64690,keyboard
64691,penguin
64692,foot
64693,laptop
64694,foot
64695,skyscraper
64696,skyscraper
64697,foot
64698,penguin
64699,keyboard
64700,hand
64701,penguin
64702,keyboard
64703,nose
64704,parrot
64705,spider
64706,eyeglasses
64707,snowman
64708,spider
64709,bulldozer
64710,foot
64711,chair
64712,parrot
64713,skyscraper
64714,penguin
64715,eyeglasses
64716,keyboard
64717,hat
64718,spider
64719,flashlight
64720,penguin
64721,spider
64722,bulldozer
64723,keyboard
64724,keyboard
64725,banana
64726,foot
64727,flashlight
64728,harp
64729,snowman
64730,flashlight
64731,chair
64732,snowman
64733,snowman
64734,pig
64735,penguin
64736,foot
64737,pig
64738,nose
64739,harp
64740,eyeglasses
64741,parrot
64742,violin
64743,chair
64744,parrot
64745,chair
64746,parrot
64747,nose
64748,bulldozer
64749,chair
64750,penguin
64751,hat
64752,eyeglasses
64753,keyboard
64754,violin
64755,snowman
64756,chair
64757,chair
64758,penguin
64759,skyscraper
64760,banana
64761,eyeglasses
64762,harp
64763,harp
64764,hand
64765,hat
64766,violin
64767,foot
64768,hand
64769,skyscraper
64770,snowman
64771,trombone
64772,harp
64773,eyeglasses
64774,hat
64775,pig
64776,harp
64777,hand
64778,snowman
64779,pig
64780,pig
64781,skyscraper
64782,skyscraper
64783,harp
64784,spider
64785,skyscraper
64786,chair
64787,keyboard
64788,snowman
64789,snowman
64790,flashlight
64791,eyeglasses
64792,pig
64793,flashlight
64794,parrot
64795,trombone
64796,hand
64797,chair
64798,hand
64799,penguin
64800,violin
64801,trombone
64802,eyeglasses
64803,parrot
64804,spider
64805,foot
64806,banana
64807,trombone
64808,penguin
64809,pig
64810,banana
64811,keyboard
64812,hat
64813,laptop
64814,penguin
64815,spider
64816,trombone
64817,parrot
64818,trombone
64819,banana
64820,eyeglasses
64821,skyscraper
64822,flashlight
64823,eyeglasses
64824,parrot
64825,laptop
64826,snowman
64827,penguin
64828,keyboard
64829,pig
64830,flashlight
64831,foot
64832,pig
64833,pig
64834,spider
64835,violin
64836,penguin
64837,snowman
64838,keyboard
64839,nose
64840,skyscraper
64841,nose
64842,penguin
64843,violin
64844,violin
64845,laptop
64846,snowman
64847,chair
64848,trombone
64849,trombone
64850,eyeglasses
64851,harp
64852,skyscraper
64853,trombone
64854,nose
64855,penguin
64856,hand
64857,violin
64858,snowman
64859,trombone
64860,hat
64861,harp
64862,chair
64863,hand
64864,parrot
64865,snowman
64866,spider
64867,harp
64868,hat
64869,keyboard
64870,violin
64871,snowman
64872,flashlight
64873,penguin
64874,hat
64875,hat
64876,hand
64877,penguin
64878,bulldozer
64879,pig
64880,banana
64881,parrot
64882,keyboard
64883,laptop
64884,banana
64885,spider
64886,foot
64887,spider
64888,nose
64889,pig
64890,foot
64891,nose
64892,harp
64893,trombone
64894,pig
64895,eyeglasses
64896,pig
64897,pig
64898,foot
64899,snowman
64900,foot
64901,trombone
64902,keyboard
64903,laptop
64904,banana
64905,hand
64906,laptop
64907,banana
64908,chair
64909,keyboard
64910,nose
64911,chair
64912,banana
64913,pig
64914,keyboard
64915,hat
64916,foot
64917,flashlight
64918,banana
64919,chair
64920,parrot
64921,bulldozer
64922,flashlight
64923,harp
64924,penguin
64925,keyboard
64926,bulldozer
64927,hand
64928,laptop
64929,hat
64930,nose
64931,hat
64932,laptop
64933,pig
64934,flashlight
64935,harp
64936,eyeglasses
64937,banana
64938,nose
64939,hand
64940,chair
64941,hand
64942,penguin
64943,trombone
64944,skyscraper
64945,skyscraper
64946,laptop
64947,trombone
64948,violin
64949,hat
64950,violin
64951,harp
64952,nose
64953,trombone
64954,hat
64955,keyboard
64956,penguin
64957,foot
64958,pig
64959,bulldozer
64960,foot
64961,laptop
64962,eyeglasses
64963,eyeglasses
64964,bulldozer
64965,snowman
64966,pig
64967,pig
64968,chair
64969,hat
64970,parrot
64971,harp
64972,laptop
64973,snowman
64974,trombone
64975,nose
64976,harp
64977,harp
64978,flashlight
64979,laptop
64980,penguin
64981,flashlight
64982,nose
64983,nose
64984,keyboard
64985,banana
64986,flashlight
64987,eyeglasses
64988,banana
64989,violin
64990,laptop
64991,skyscraper
64992,violin
64993,chair
64994,eyeglasses
64995,bulldozer
64996,eyeglasses
64997,keyboard
64998,hand
64999,parrot
65000,violin
65001,chair
65002,chair
65003,bulldozer
65004,parrot
65005,bulldozer
65006,chair
65007,spider
65008,flashlight
65009,banana
65010,hat
65011,hat
65012,harp
65013,keyboard
65014,penguin
65015,hand
65016,hat
65017,pig
65018,foot
65019,banana
65020,chair
65021,pig
65022,laptop
65023,flashlight
65024,laptop
65025,skyscraper
65026,harp
65027,bulldozer
65028,skyscraper
65029,skyscraper
65030,harp
65031,violin
65032,banana
65033,trombone
65034,bulldozer
65035,harp
65036,bulldozer
65037,flashlight
65038,laptop
65039,hand
65040,trombone
65041,trombone
65042,pig
65043,bulldozer
65044,snowman
65045,foot
65046,laptop
65047,bulldozer
65048,chair
65049,hat
65050,banana
65051,penguin
65052,chair
65053,laptop
65054,hand
65055,laptop
65056,bulldozer
65057,violin
65058,hand
65059,spider
65060,parrot
65061,chair
65062,violin
65063,snowman
65064,spider
65065,penguin
65066,trombone
65067,penguin
65068,chair
65069,eyeglasses
65070,laptop
65071,pig
65072,snowman
65073,nose
65074,harp
65075,laptop
65076,snowman
65077,bulldozer
65078,keyboard
65079,spider
65080,penguin
65081,pig
65082,eyeglasses
65083,keyboard
65084,trombone
65085,hat
65086,snowman
65087,bulldozer
65088,chair
65089,bulldozer
65090,trombone
65091,laptop
65092,chair
65093,banana
65094,penguin
65095,harp
65096,laptop
65097,flashlight
65098,harp
65099,spider
65100,banana
65101,chair
65102,eyeglasses
65103,spider
65104,nose
65105,penguin
65106,pig
65107,chair
65108,keyboard
65109,spider
65110,chair
65111,trombone
65112,banana
65113,parrot
65114,laptop
65115,spider
65116,banana
65117,pig
65118,nose
65119,trombone
65120,trombone
65121,snowman
65122,snowman
65123,bulldozer
65124,harp
65125,nose
65126,harp
65127,flashlight
65128,harp
65129,hand
65130,pig
65131,skyscraper
65132,banana
65133,violin
65134,pig
65135,keyboard
65136,hand
65137,banana
65138,foot
65139,flashlight
65140,laptop
65141,pig
65142,hat
65143,chair
65144,pig
65145,bulldozer
65146,banana
65147,keyboard
65148,laptop
65149,flashlight
65150,foot
65151,hat
65152,eyeglasses
65153,hat
65154,eyeglasses
65155,eyeglasses
65156,chair
65157,trombone
65158,eyeglasses
65159,hand
65160,nose
65161,nose
65162,harp
65163,harp
65164,banana
65165,eyeglasses
65166,flashlight
65167,hat
65168,foot
65169,flashlight
65170,keyboard
65171,harp
65172,harp
65173,chair
65174,chair
65175,trombone
65176,chair
65177,laptop
65178,penguin
65179,skyscraper
65180,nose
65181,parrot
65182,bulldozer
65183,hat
65184,penguin
65185,penguin
65186,violin
65187,nose
65188,nose
65189,violin
65190,bulldozer
65191,foot
65192,eyeglasses
65193,flashlight
65194,bulldozer
65195,spider
65196,parrot
65197,nose
65198,bulldozer
65199,eyeglasses
65200,chair
65201,laptop
65202,bulldozer
65203,hand
65204,violin
65205,skyscraper
65206,parrot
65207,pig
65208,hat
65209,banana
65210,banana
65211,bulldozer
65212,violin
65213,foot
65214,laptop
65215,hat
65216,pig
65217,nose
65218,nose
65219,eyeglasses
65220,bulldozer
65221,hand
65222,violin
65223,nose
65224,banana
65225,harp
65226,bulldozer
65227,chair
65228,skyscraper
65229,violin
65230,violin
65231,snowman
65232,flashlight
65233,keyboard
65234,nose
65235,banana
65236,hat
65237,eyeglasses
65238,bulldozer
65239,hat
65240,chair
65241,penguin
65242,pig
65243,hand
65244,pig
65245,skyscraper
65246,hat
65247,foot
65248,hand
65249,snowman
65250,trombone
65251,spider
65252,laptop
65253,pig
65254,banana
65255,spider
65256,flashlight
65257,skyscraper
65258,eyeglasses
65259,banana
65260,foot
65261,foot
65262,pig
65263,keyboard
65264,bulldozer
65265,parrot
65266,spider
65267,pig
65268,penguin
65269,violin
65270,hand
65271,pig
65272,trombone
65273,eyeglasses
65274,penguin
65275,eyeglasses
65276,hand
65277,penguin
65278,skyscraper
65279,eyeglasses
65280,laptop
65281,keyboard
65282,spider
65283,trombone
65284,banana
65285,laptop
65286,laptop
65287,skyscraper
65288,keyboard
65289,hand
65290,harp
65291,laptop
65292,parrot
65293,trombone
65294,penguin
65295,flashlight
65296,banana
65297,harp
65298,violin
65299,parrot
65300,eyeglasses
65301,hand
65302,laptop
65303,skyscraper
65304,snowman
65305,parrot
65306,pig
65307,hat
65308,parrot
65309,harp
65310,laptop
65311,parrot
65312,pig
65313,flashlight
65314,spider
65315,bulldozer
65316,nose
65317,keyboard
65318,laptop
65319,spider
65320,violin
65321,harp
65322,violin
65323,parrot
65324,snowman
65325,hat
65326,violin
65327,flashlight
65328,flashlight
65329,spider
65330,flashlight
65331,keyboard
65332,banana
65333,pig
65334,trombone
65335,bulldozer
65336,keyboard
65337,trombone
65338,hand
65339,foot
65340,nose
65341,pig
65342,harp
65343,parrot
65344,laptop
65345,hat
65346,banana
65347,hand
65348,laptop
65349,penguin
65350,trombone
65351,nose
65352,snowman
65353,spider
65354,penguin
65355,eyeglasses
65356,banana
65357,spider
65358,chair
65359,pig
65360,violin
65361,spider
65362,nose
65363,harp
65364,parrot
65365,hat
65366,chair
65367,snowman
65368,foot
65369,foot
65370,trombone
65371,violin
65372,parrot
65373,laptop
65374,banana
65375,parrot
65376,violin
65377,harp
65378,harp
65379,eyeglasses
65380,chair
65381,hand
65382,keyboard
65383,penguin
65384,skyscraper
65385,eyeglasses
65386,eyeglasses
65387,hand
65388,penguin
65389,parrot
65390,skyscraper
65391,chair
65392,hand
65393,harp
65394,nose
65395,snowman
65396,trombone
65397,hat
65398,parrot
65399,keyboard
65400,bulldozer
65401,laptop
65402,chair
65403,bulldozer
65404,hat
65405,laptop
65406,skyscraper
65407,bulldozer
65408,flashlight
65409,nose
65410,pig
65411,nose
65412,banana
65413,keyboard
65414,harp
65415,hand
65416,trombone
65417,chair
65418,spider
65419,nose
65420,laptop
65421,foot
65422,flashlight
65423,flashlight
65424,bulldozer
65425,hat
65426,violin
65427,banana
65428,keyboard
65429,chair
65430,skyscraper
65431,harp
65432,snowman
65433,bulldozer
65434,laptop
65435,violin
65436,spider
65437,keyboard
65438,parrot
65439,snowman
65440,banana
65441,skyscraper
65442,snowman
65443,penguin
65444,hat
65445,pig
65446,banana
65447,hat
65448,nose
65449,penguin
65450,nose
65451,skyscraper
65452,pig
65453,laptop
65454,hand
65455,nose
65456,bulldozer
65457,pig
65458,hand
65459,spider
65460,eyeglasses
65461,bulldozer
65462,pig
65463,banana
65464,trombone
65465,foot
65466,spider
65467,bulldozer
65468,snowman
65469,foot
65470,foot
65471,eyeglasses
65472,foot
65473,skyscraper
65474,pig
65475,nose
65476,banana
65477,spider
65478,penguin
65479,trombone
65480,trombone
65481,violin
65482,flashlight
65483,skyscraper
65484,bulldozer
65485,pig
65486,chair
65487,banana
65488,harp
65489,hat
65490,snowman
65491,eyeglasses
65492,spider
65493,violin
65494,skyscraper
65495,keyboard
65496,skyscraper
65497,spider
65498,pig
65499,harp
65500,pig
65501,hand
65502,trombone
65503,eyeglasses
65504,skyscraper
65505,laptop
65506,keyboard
65507,eyeglasses
65508,hand
65509,harp
65510,violin
65511,eyeglasses
65512,eyeglasses
65513,violin
65514,laptop
65515,flashlight
65516,spider
65517,hat
65518,violin
65519,pig
65520,hat
65521,nose
65522,hand
65523,keyboard
65524,flashlight
65525,penguin
65526,eyeglasses
65527,flashlight
65528,hand
65529,laptop
65530,chair
65531,foot
65532,bulldozer
65533,eyeglasses
65534,keyboard
65535,hand
65536,laptop
65537,snowman
65538,violin
65539,pig
65540,hand
65541,harp
65542,trombone
65543,keyboard
65544,harp
65545,nose
65546,pig
65547,laptop
65548,banana
65549,nose
65550,laptop
65551,hand
65552,laptop
65553,hat
65554,violin
65555,pig
65556,violin
65557,parrot
65558,spider
65559,nose
65560,spider
65561,hand
65562,harp
65563,foot
65564,eyeglasses
65565,violin
65566,pig
65567,penguin
65568,penguin
65569,skyscraper
65570,hat
65571,penguin
65572,bulldozer
65573,foot
65574,hand
65575,parrot
65576,snowman
65577,chair
65578,pig
65579,pig
65580,harp
65581,bulldozer
65582,laptop
65583,spider
65584,violin
65585,harp
65586,harp
65587,keyboard
65588,snowman
65589,harp
65590,violin
65591,hand
65592,nose
65593,eyeglasses
65594,nose
65595,parrot
65596,hat
65597,snowman
65598,penguin
65599,keyboard
65600,foot
65601,hat
65602,eyeglasses
65603,foot
65604,penguin
65605,hand
65606,trombone
65607,violin
65608,hat
65609,flashlight
65610,eyeglasses
65611,chair
65612,parrot
65613,nose
65614,laptop
65615,spider
65616,harp
65617,nose
65618,laptop
65619,foot
65620,parrot
65621,laptop
65622,keyboard
65623,parrot
65624,parrot
65625,nose
65626,violin
65627,laptop
65628,hat
65629,banana
65630,parrot
65631,nose
65632,laptop
65633,skyscraper
65634,harp
65635,snowman
65636,nose
65637,laptop
65638,keyboard
65639,foot
65640,keyboard
65641,pig
65642,violin
65643,trombone
65644,harp
65645,laptop
65646,violin
65647,bulldozer
65648,penguin
65649,pig
65650,hat
65651,penguin
65652,harp
65653,harp
65654,eyeglasses
65655,snowman
65656,snowman
65657,hand
65658,laptop
65659,harp
65660,eyeglasses
65661,keyboard
65662,laptop
65663,laptop
65664,spider
65665,chair
65666,penguin
65667,violin
65668,violin
65669,eyeglasses
65670,keyboard
65671,trombone
65672,penguin
65673,banana
65674,penguin
65675,pig
65676,harp
65677,pig
65678,snowman
65679,trombone
65680,skyscraper
65681,penguin
65682,parrot
65683,pig
65684,laptop
65685,skyscraper
65686,hand
65687,foot
65688,flashlight
65689,penguin
65690,spider
65691,hat
65692,banana
65693,banana
65694,flashlight
65695,hand
65696,chair
65697,parrot
65698,nose
65699,nose
65700,eyeglasses
65701,hat
65702,pig
65703,hat
65704,skyscraper
65705,penguin
65706,banana
65707,parrot
65708,snowman
65709,chair
65710,banana
65711,snowman
65712,hat
65713,laptop
65714,pig
65715,foot
65716,keyboard
65717,chair
65718,hat
65719,hand
65720,penguin
65721,snowman
65722,laptop
65723,nose
65724,keyboard
65725,trombone
65726,spider
65727,hat
65728,flashlight
65729,penguin
65730,laptop
65731,banana
65732,bulldozer
65733,hat
65734,hand
65735,trombone
65736,trombone
65737,parrot
65738,spider
65739,laptop
65740,hand
65741,skyscraper
65742,chair
65743,eyeglasses
65744,hand
65745,laptop
65746,pig
65747,spider
65748,skyscraper
65749,snowman
65750,harp
65751,banana
65752,spider
65753,parrot
65754,banana
65755,banana
65756,pig
65757,flashlight
65758,banana
65759,chair
65760,hat
65761,spider
65762,skyscraper
65763,nose
65764,spider
65765,chair
65766,laptop
65767,foot
65768,snowman
65769,hat
65770,penguin
65771,pig
65772,hand
65773,foot
65774,keyboard
65775,pig
65776,banana
65777,penguin
65778,violin
65779,keyboard
65780,keyboard
65781,pig
65782,trombone
65783,hand
65784,spider
65785,eyeglasses
65786,hat
65787,eyeglasses
65788,flashlight
65789,trombone
65790,eyeglasses
65791,pig
65792,harp
65793,foot
65794,hand
65795,hat
65796,eyeglasses
65797,parrot
65798,chair
65799,penguin
65800,harp
65801,laptop
65802,skyscraper
65803,penguin
65804,hat
65805,snowman
65806,bulldozer
65807,chair
65808,eyeglasses
65809,flashlight
65810,banana
65811,harp
65812,chair
65813,pig
65814,parrot
65815,harp
65816,laptop
65817,trombone
65818,parrot
65819,penguin
65820,snowman
65821,laptop
65822,penguin
65823,snowman
65824,nose
65825,pig
65826,eyeglasses
65827,chair
65828,trombone
65829,eyeglasses
65830,nose
65831,parrot
65832,snowman
65833,keyboard
65834,banana
65835,chair
65836,chair
65837,skyscraper
65838,hand
65839,trombone
65840,skyscraper
65841,skyscraper
65842,snowman
65843,bulldozer
65844,chair
65845,hat
65846,nose
65847,skyscraper
65848,hat
65849,harp
65850,bulldozer
65851,flashlight
65852,violin
65853,spider
65854,hand
65855,pig
65856,spider
65857,hat
65858,keyboard
65859,flashlight
65860,hand
65861,flashlight
65862,eyeglasses
65863,flashlight
65864,parrot
65865,snowman
65866,laptop
65867,nose
65868,nose
65869,violin
65870,keyboard
65871,skyscraper
65872,spider
65873,chair
65874,laptop
65875,trombone
65876,hat
65877,hand
65878,nose
65879,bulldozer
65880,chair
65881,skyscraper
65882,penguin
65883,harp
65884,foot
65885,skyscraper
65886,hat
65887,foot
65888,skyscraper
65889,eyeglasses
65890,flashlight
65891,chair
65892,hand
65893,snowman
65894,chair
65895,pig
65896,hat
65897,banana
65898,penguin
65899,nose
65900,keyboard
65901,chair
65902,flashlight
65903,chair
65904,spider
65905,pig
65906,snowman
65907,pig
65908,penguin
65909,pig
65910,chair
65911,flashlight
65912,parrot
65913,chair
65914,banana
65915,snowman
65916,chair
65917,banana
65918,harp
65919,eyeglasses
65920,flashlight
65921,eyeglasses
65922,parrot
65923,harp
65924,harp
65925,skyscraper
65926,keyboard
65927,parrot
65928,hand
65929,laptop
65930,parrot
65931,pig
65932,banana
65933,nose
65934,eyeglasses
65935,hand
65936,foot
65937,bulldozer
65938,trombone
65939,pig
65940,pig
65941,harp
65942,trombone
65943,trombone
65944,violin
65945,hand
65946,trombone
65947,snowman
65948,hand
65949,laptop
65950,pig
65951,spider
65952,skyscraper
65953,snowman
65954,chair
65955,violin
65956,foot
65957,banana
65958,keyboard
65959,hand
65960,flashlight
65961,skyscraper
65962,skyscraper
65963,hand
65964,eyeglasses
65965,hat
65966,flashlight
65967,harp
65968,flashlight
65969,harp
65970,foot
65971,flashlight
65972,pig
65973,chair
65974,keyboard
65975,hand
65976,skyscraper
65977,eyeglasses
65978,hat
65979,foot
65980,pig
65981,violin
65982,hand
65983,eyeglasses
65984,banana
65985,trombone
65986,penguin
65987,banana
65988,harp
65989,chair
65990,snowman
65991,trombone
65992,keyboard
65993,hand
65994,snowman
65995,banana
65996,keyboard
65997,nose
65998,violin
65999,spider
66000,pig
66001,hat
66002,pig
66003,bulldozer
66004,banana
66005,harp
66006,pig
66007,eyeglasses
66008,keyboard
66009,keyboard
66010,violin
66011,trombone
66012,skyscraper
66013,keyboard
66014,hand
66015,keyboard
66016,parrot
66017,harp
66018,trombone
66019,hat
66020,trombone
66021,laptop
66022,hat
66023,harp
66024,keyboard
66025,violin
66026,trombone
66027,hat
66028,eyeglasses
66029,banana
66030,violin
66031,violin
66032,pig
66033,hand
66034,violin
66035,spider
66036,hat
66037,pig
66038,chair
66039,trombone
66040,flashlight
66041,pig
66042,keyboard
66043,spider
66044,laptop
66045,violin
66046,parrot
66047,banana
66048,banana
66049,foot
66050,nose
66051,hat
66052,violin
66053,parrot
66054,pig
66055,foot
66056,eyeglasses
66057,trombone
66058,parrot
66059,penguin
66060,snowman
66061,banana
66062,snowman
66063,eyeglasses
66064,hand
66065,hand
66066,pig
66067,chair
66068,chair
66069,hat
66070,nose
66071,nose
66072,parrot
66073,penguin
66074,hand
66075,banana
66076,pig
66077,keyboard
66078,foot
66079,bulldozer
66080,trombone
66081,spider
66082,laptop
66083,flashlight
66084,trombone
66085,laptop
66086,bulldozer
66087,pig
66088,laptop
66089,skyscraper
66090,eyeglasses
66091,foot
66092,violin
66093,hat
66094,pig
66095,hat
66096,skyscraper
66097,penguin
66098,foot
66099,spider
66100,hand
66101,parrot
66102,laptop
66103,violin
66104,eyeglasses
66105,trombone
66106,hat
66107,banana
66108,eyeglasses
66109,skyscraper
66110,parrot
66111,pig
66112,banana
66113,bulldozer
66114,banana
66115,parrot
66116,skyscraper
66117,skyscraper
66118,snowman
66119,parrot
66120,snowman
66121,skyscraper
66122,harp
66123,parrot
66124,penguin
66125,harp
66126,nose
66127,violin
66128,hat
66129,trombone
66130,pig
66131,banana
66132,spider
66133,bulldozer
66134,banana
66135,spider
66136,penguin
66137,chair
66138,snowman
66139,parrot
66140,pig
66141,nose
66142,penguin
66143,flashlight
66144,trombone
66145,trombone
66146,skyscraper
66147,keyboard
66148,skyscraper
66149,hand
66150,snowman
66151,spider
66152,banana
66153,chair
66154,banana
66155,laptop
66156,spider
66157,harp
66158,trombone
66159,hand
66160,foot
66161,trombone
66162,harp
66163,eyeglasses
66164,laptop
66165,banana
66166,violin
66167,spider
66168,hat
66169,banana
66170,violin
66171,chair
66172,skyscraper
66173,hand
66174,keyboard
66175,violin
66176,chair
66177,bulldozer
66178,violin
66179,chair
66180,chair
66181,pig
66182,skyscraper
66183,chair
66184,harp
66185,eyeglasses
66186,keyboard
66187,skyscraper
66188,bulldozer
66189,hat
66190,bulldozer
66191,nose
66192,violin
66193,hand
66194,violin
66195,keyboard
66196,eyeglasses
66197,foot
66198,nose
66199,trombone
66200,keyboard
66201,flashlight
66202,chair
66203,bulldozer
66204,harp
66205,violin
66206,violin
66207,keyboard
66208,nose
66209,foot
66210,snowman
66211,keyboard
66212,hand
66213,bulldozer
66214,bulldozer
66215,keyboard
66216,harp
66217,bulldozer
66218,chair
66219,chair
66220,bulldozer
66221,snowman
66222,foot
66223,chair
66224,nose
66225,skyscraper
66226,spider
66227,keyboard
66228,trombone
66229,bulldozer
66230,hat
66231,laptop
66232,hat
66233,chair
66234,flashlight
66235,trombone
66236,foot
66237,trombone
66238,bulldozer
66239,violin
66240,chair
66241,keyboard
66242,snowman
66243,harp
66244,spider
66245,laptop
66246,eyeglasses
66247,hand
66248,eyeglasses
66249,harp
66250,trombone
66251,parrot
66252,laptop
66253,bulldozer
66254,keyboard
66255,nose
66256,chair
66257,foot
66258,trombone
66259,banana
66260,keyboard
66261,spider
66262,skyscraper
66263,keyboard
66264,keyboard
66265,banana
66266,bulldozer
66267,trombone
66268,skyscraper
66269,hat
66270,laptop
66271,harp
66272,laptop
66273,spider
66274,laptop
66275,nose
66276,spider
66277,snowman
66278,hat
66279,chair
66280,penguin
66281,hand
66282,bulldozer
66283,violin
66284,hat
66285,nose
66286,foot
66287,hat
66288,bulldozer
66289,eyeglasses
66290,banana
66291,hand
66292,spider
66293,trombone
66294,flashlight
66295,laptop
66296,penguin
66297,skyscraper
66298,banana
66299,hat
66300,laptop
66301,trombone
66302,laptop
66303,pig
66304,trombone
66305,keyboard
66306,flashlight
66307,chair
66308,skyscraper
66309,hand
66310,chair
66311,hat
66312,violin
66313,banana
66314,harp
66315,hand
66316,eyeglasses
66317,flashlight
66318,snowman
66319,parrot
66320,trombone
66321,snowman
66322,skyscraper
66323,keyboard
66324,keyboard
66325,banana
66326,pig
66327,penguin
66328,chair
66329,hand
66330,nose
66331,bulldozer
66332,violin
66333,penguin
66334,harp
66335,pig
66336,violin
66337,laptop
66338,spider
66339,chair
66340,violin
66341,laptop
66342,keyboard
66343,banana
66344,laptop
66345,hand
66346,hat
66347,keyboard
66348,hand
66349,chair
66350,hand
66351,snowman
66352,keyboard
66353,chair
66354,pig
66355,spider
66356,trombone
66357,pig
66358,trombone
66359,laptop
66360,eyeglasses
66361,eyeglasses
66362,eyeglasses
66363,skyscraper
66364,bulldozer
66365,trombone
66366,eyeglasses
66367,harp
66368,foot
66369,keyboard
66370,parrot
66371,penguin
66372,spider
66373,harp
66374,hand
66375,laptop
66376,laptop
66377,eyeglasses
66378,laptop
66379,banana
66380,violin
66381,keyboard
66382,banana
66383,chair
66384,bulldozer
66385,parrot
66386,banana
66387,violin
66388,bulldozer
66389,harp
66390,banana
66391,banana
66392,flashlight
66393,parrot
66394,chair
66395,pig
66396,penguin
66397,eyeglasses
66398,harp
66399,parrot
66400,flashlight
66401,skyscraper
66402,laptop
66403,parrot
66404,skyscraper
66405,hat
66406,hat
66407,harp
66408,harp
66409,skyscraper
66410,spider
66411,laptop
66412,flashlight
66413,bulldozer
66414,snowman
66415,hand
66416,keyboard
66417,skyscraper
66418,penguin
66419,keyboard
66420,skyscraper
66421,snowman
66422,spider
66423,chair
66424,harp
66425,flashlight
66426,flashlight
66427,trombone
66428,penguin
66429,nose
66430,harp
66431,banana
66432,harp
66433,hand
66434,eyeglasses
66435,laptop
66436,spider
66437,violin
66438,laptop
66439,keyboard
66440,violin
66441,nose
66442,banana
66443,bulldozer
66444,banana
66445,hand
66446,foot
66447,bulldozer
66448,foot
66449,skyscraper
66450,skyscraper
66451,nose
66452,spider
66453,harp
66454,nose
66455,violin
66456,flashlight
66457,penguin
66458,violin
66459,harp
66460,hat
66461,keyboard
66462,chair
66463,penguin
66464,keyboard
66465,penguin
66466,banana
66467,chair
66468,hat
66469,laptop
66470,spider
66471,spider
66472,nose
66473,nose
66474,nose
66475,spider
66476,chair
66477,chair
66478,nose
66479,violin
66480,nose
66481,penguin
66482,eyeglasses
66483,laptop
66484,spider
66485,flashlight
66486,hat
66487,skyscraper
66488,flashlight
66489,hand
66490,snowman
66491,snowman
66492,chair
66493,trombone
66494,harp
66495,harp
66496,violin
66497,eyeglasses
66498,pig
66499,violin
66500,harp
66501,foot
66502,hat
66503,hat
66504,foot
66505,hand
66506,spider
66507,chair
66508,snowman
66509,bulldozer
66510,trombone
66511,laptop
66512,penguin
66513,violin
66514,parrot
66515,snowman
66516,snowman
66517,spider
66518,pig
66519,hat
66520,laptop
66521,penguin
66522,hand
66523,bulldozer
66524,laptop
66525,nose
66526,hand
66527,pig
66528,snowman
66529,hat
66530,skyscraper
66531,trombone
66532,harp
66533,penguin
66534,spider
66535,harp
66536,chair
66537,spider
66538,snowman
66539,flashlight
66540,foot
66541,parrot
66542,violin
66543,trombone
66544,laptop
66545,snowman
66546,foot
66547,foot
66548,nose
66549,banana
66550,flashlight
66551,hat
66552,laptop
66553,snowman
66554,keyboard
66555,chair
66556,chair
66557,keyboard
66558,spider
66559,laptop
66560,nose
66561,skyscraper
66562,harp
66563,bulldozer
66564,keyboard
66565,harp
66566,snowman
66567,laptop
66568,harp
66569,trombone
66570,penguin
66571,hand
66572,eyeglasses
66573,pig
66574,parrot
66575,chair
66576,pig
66577,nose
66578,pig
66579,eyeglasses
66580,foot
66581,banana
66582,keyboard
66583,skyscraper
66584,eyeglasses
66585,trombone
66586,snowman
66587,snowman
66588,pig
66589,flashlight
66590,harp
66591,nose
66592,penguin
66593,keyboard
66594,violin
66595,laptop
66596,hat
66597,bulldozer
66598,foot
66599,harp
66600,foot
66601,parrot
66602,banana
66603,harp
66604,keyboard
